1682.98	1442.64	2421.95	1637.7	1280.7	7114.77	124.471	1272.57	919.013	983.511	221.771	304.599	1559.27	1772.99	426.138	780.289	730.589	1626.18	1033.06	1791.01	1163.17	506.95	1273.19	2131.32	916.788	914.295	1542.51	1450.93	1378.7	1674.14	2115.6
0	323.169	1780.39	0	999.393	936.605	2009.01	466.91	1473.89	2799.69	1748.05	2203.53	1839.29	4195.33	2702.89	1063.56	1010.57	583.514	1226.89	549.442	1437.39	1867.7	2202.71	1955.72	1296.55	425.149	492.75	1750.8	807.249	1925.45	1085.53
793.027	898.948	2022.38	1073.99	315.78	1264.97	480.629	512.87	1602.81	469.046	978.298	1239.84	1083.03	268.978	266.569	544.244	1171.09	2946.07	1811.27	1486.14	928.389	272.42	255.833	393.767	1961.49	1308.02	1994.38	2412.69	1618.05	1248.02	1148.19
802.224	2008.44	2615.18	419.612	516.178	522.601	1089.9	506.691	566.309	1276.22	944.841	1869.47	1112.33	1727.95	550.542	757.434	1022.94	2565.3	0	600.395	230.046	1387.63	653.851	0	1392.61	1348.45	733.349	2653.52	2682.64	1790.15	1360.88
2059.19	1133.79	1820.53	1223.41	0	1053.21	3212.91	1306.83	1550.57	1311.93	1520.28	0	562.675	1634	1996.01	662.444	2922	1598.62	104.58	793.807	490.756	1610.3	708.157	217.22	1909.1	1438.86	971.288	0	1656.74	343.823	4077.89
1604.96	248.549	2368.24	1339.81	405.856	920.451	676.548	1100.46	301.922	1768.8	812.886	2082.71	658.147	1661.84	1039.58	559.132	633.7	3620.28	0	0	54.4124	816.275	963.351	137.8	2172.5	2371.98	668.28	1456.87	506.756	2915.05	618.142
1750.49	1460.44	1863.24	776.21	586.093	1050.33	783.237	1569.73	0	2238.4	948.928	1064.35	226.105	667.612	2162.44	2967.28	0	1081.65	2333.04	2786.14	0	548.872	575.436	0	339.859	1042.84	0	5534.35	2178.13	470.859	1403.89
724.458	0	697.638	1145.83	937.008	783.005	1407.79	478.262	0	1206.91	279.182	2420.06	331.897	2684.07	1133.43	456.687	1682.97	1301.2	332.46	2478.86	2776.38	308.495	4997.04	3719.91	1428.98	1873.15	1810.6	1885.27	3839.08	0	1916.35
1078.06	1072.55	192.144	889.642	103.574	835.321	101.717	112.07	0	595.611	833.008	1405.05	1089.31	1893.28	226.851	1255.18	733.339	0	869.336	1590.42	0	658.294	1635.83	1602.4	1269.64	1067.96	1138.51	1658.45	947.972	5743.19	1381.17
768.298	0	1784.57	964.968	769.862	572.284	816.564	1282.89	668.245	2096.73	572.581	899.982	1759.76	2223.73	2531.07	897.226	2068.93	6930.17	2471.3	587.399	1164.42	768.894	1670.4	1264.79	275.005	1142.23	392.054	1653.22	1607.62	4376.42	4747.98
